 2.00000000e+00 1.28882272e-04 2.41824559e-05
 4.00000000e+00 4.32559422e-04 5.00679016e-06
 8.00000000e+00 3.02771160e-03 7.69751413e-06
 1.60000000e+01 2.46413776e-02 2.36034393e-05
 3.20000000e+01 1.87408073e-01 3.51497105e-05
 6.40000000e+01 1.08278418e+00 5.24180276e-05
