 8.00000000e+00 4.22103064e-04 1.44413539e-05
 1.60000000e+01 1.50622640e-03 5.85828509e-06
 3.20000000e+01 5.65644673e-03 9.23020499e-06
 6.40000000e+01 2.30715615e-02 1.72683171e-05
 1.28000000e+02 1.01175955e-01 1.00540434e-02
 2.56000000e+02 2.78139217e-01 1.97654452e-02
 5.12000000e+02 1.00563727e+00 3.40128967e-02
